Word,Difficulty
lank,3
lankier,3
lankiest,1
lanky,4
lanolin,2
lantern,3
lanterns,1
lanyard,4
lap,3
lapel,4
lapels,2
lapidary,2
lapped,3
lapping,1
laps,3
lapse,0
lapsed,0
lapses,4
lapsing,1
laptop,4
laptops,3
lapwing,2
lapwings,1
larceny,1
larch,4
larches,0
lard,4
larder,1
larders,1
large,2
largely,1
largeness,0
larger,2
largesse,2
largest,2
largish,4
largo,5
largos,2
lark,4
larking,3
larks,7
larva,6
larvae,0
larval,5
laryngeal,1
laryngitis,1
larynx,3
lasagne,0
lascivious,1
lasciviously,0
lasciviousness,0
lase,4
laser,1
lasers,0
lash,6
lashed,0
lashes,5
lashing,3
lashings,2
lasing,4
lass,2
lasses,4
lassitude,1
lasso,2
lassoed,2
lassoing,2
last,4
lasted,1
lasting,4
lastly,3
lasts,4
latch,4
latched,1
latches,4
latching,1
late,5
latecomer,1
latecomers,0
lately,2
latencies,0
latency,0
lateness,1
latent,2
later,4
lateral,2
lateralisation,0
lateralization,1
laterally,1
laterals,2
latest,0
latex,4
lath,7
lathe,3
lather,4
lathered,2
lathes,3
laths,5
latitude,1
latitudes,0
latitudinal,1
latrine,0
latrines,1
latter,4
latterly,1
lattice,0
latticed,2
lattices,0
laud,5
laudable,0
laudanum,4
laudatory,2
lauded,2
lauding,5
laugh,7
laughable,0
laughably,3
laughed,2
laughing,2
laughingly,1
laughs,4
laughter,4
launch,2
launched,3
launcher,4
launchers,1
launches,2
launching,1
launder,1
laundered,0
launderette,0
launderettes,1
laundering,0
laundress,0
laundrette,0
laundrettes,0
laundries,1
laundry,3
laureate,1
laurel,2
laurels,1
lava,3
lavas,1
lavatorial,3
lavatories,0
lavatory,2
lavender,0
lavish,2
lavished,1
lavishing,3
lavishly,1
lavishness,0
law,7
lawbreaker,2
lawbreakers,0
lawbreaking,1
lawful,3
lawfully,3
lawfulness,1
lawless,2
lawlessness,0
lawmakers,1
lawn,4
lawnmower,2
lawnmowers,0
lawns,2
laws,12
lawsuit,1
lawsuits,3
lawyer,3
lawyers,3
lax,13
laxative,0
laxatives,1
laxer,5
laxity,3
lay,8
layabout,4
layabouts,3
layer,6
layered,3
layering,3
layers,5
laying,6
layman,4
laymen,4
layout,3
layouts,3
layperson,1
lays,7
laze,6
lazed,10
laziest,1
lazily,3
laziness,0
lazing,7
lazuli,3
lazy,8
lazybones,1
lea,0
leach,4
leached,1
leaches,2
leaching,3
lead,2
leaded,3
leaden,1
leader,1
leaderless,0
leaders,1
leadership,1
leaderships,0
leading,1
leads,1
leaf,3
leafed,0
leafier,3
leafiest,2
leafiness,2
leafing,2
leafless,1
leaflet,3
leaflets,1
leafy,3
league,2
leagues,3
leak,4
leakage,2
leakages,2
leaked,1
leakier,4
leakiest,3
leakiness,1
leaking,3
leaks,2
leaky,4
lean,5
leaned,2
leaner,2
leaning,0
leanings,0
leanness,0
leans,3
leant,3
leap,6
leaped,3
leaper,3
leapfrog,1
leapfrogging,0
leaping,4
leaps,4
leapt,4
learn,1
learnable,1
learned,0
learnedly,1
learner,2
learners,0
learning,0
learns,1
learnt,2
lease,2
leased,4
leasehold,2
leaseholder,0
leaseholders,2
leases,3
leash,1
leashed,2
leashing,3
leasing,5
least,2
leat,2
leather,3
leathers,1
leathery,2
leave,2
leaved,5
leaven,4
leavened,1
leavening,3
leaver,4
leavers,2
leaves,3
leaving,6
leavings,3
lebensraum,2
lecher,3
lecherous,2
lecherousness,1
lechery,2
lectern,2
lecture,2
lectured,1
lecturer,1
lecturers,0
lectures,2
lectureship,0
lectureships,1
lecturing,2
led,8
ledge,3
ledger,1
ledgers,1
ledges,1
lee,4
leech,3
leeches,2
leeching,1
leek,4
leeks,3
leer,5
leered,1
leering,2
leeringly,0
leers,2
lees,2
leeward,1
leeway,0
left,3
leftist,2
leftmost,2
leftover,4
leftovers,2
lefts,2
leftward,1
leftwards,2
leg,7
legacies,2
legacy,3
legal,3
legalese,1
legalisation,0
legalise,0
legalised,1
legalising,0
legalism,2
legalistic,0
legalities,1
legality,2
legalization,1
legalize,1
legalized,2
legalizing,1
legally,4
legate,2
legatee,0
legatees,0
legates,2
legation,0
legato,2
legend,2
legendary,0
legends,1
legerdemain,0
legged,3
legging,1
leggings,0
leggy,4
legibility,0
legible,1
legibly,1
legion,3
legionaries,0
legionary,0
legionnaires,1
legions,1
legislate,1
legislated,1
legislating,0
legislation,0
legislative,1
legislatively,0
legislator,0
legislators,0
legislature,0
legislatures,0
legitimacy,0
legitimate,1
legitimated,0
legitimately,1
legitimating,0
legitimation,0
legitimisation,0
legitimise,1
legitimised,0
legitimising,0
legitimization,1
legitimize,2
legitimized,1
legitimizing,1
legless,2
legroom,3
legs,5
legstraps,1
legumes,3
leguminous,1
legwork,2
leisure,3
leisured,3
leisurely,1
leisurewear,0
leitmotif,0
leitmotifs,0
leitmotiv,1
leitmotivs,1
lemma,3
lemmas,3
lemming,3
lemmings,1
lemon,5
lemonade,2
lemons,2
lemur,2
lemurs,3
lend,5
lender,3
lenders,2
lending,2
lends,3
length,4
lengthen,3
lengthened,1
lengthening,1
lengthens,1
lengthier,2
lengthiest,0
lengthily,0
lengths,5
lengthways,1
lengthwise,1
lengthy,4
leniency,2
lenient,2
leniently,1
lens,7
lenses,3
lensing,1
lent,3
lentil,4
lentils,0
lento,5
leopard,2
leopards,2
leopardskin,0
leotard,3
leotards,2
leper,4
lepers,2
leprechaun,0
leprechauns,0
leprosy,3
lepton,4
leptons,3
lesbian,1
lesbianism,0
lesbians,0
lesion,3
lesions,1
less,3
lessee,0
lessees,0
lessen,2
lessened,2
lessening,2
lessens,0
lesser,4
lesson,1
lessons,2
lessor,0
lessors,1
lest,3
let,5
lethal,4
lethality,2
lethally,1
lethargic,0
lethargically,0
lethargy,1
lets,3
letter,4
letterbox,0
letterboxes,0
lettered,2
letterhead,0
letterheads,0
lettering,1
letterpress,0
letters,2
letting,3
lettings,2
lettuce,3
lettuces,3
leucine,3
leukaemia,2
level,4
levelled,1
leveller,1
levelling,2
levelly,3
levels,3
lever,1
leverage,1
leveraged,2
levered,1
levering,2
levers,3
leviathan,0
levied,4
levies,2
levitate,2
levitated,2
levitates,1
levitating,2
levitation,3
levity,4
levy,5
levying,4
lewd,4
lewdness,1
lexeme,2
lexemes,1
lexical,1
lexically,0
lexicographer,0
lexicographers,0
lexicographic,0
lexicographical,0
lexicographically,0
lexicography,0
lexicon,1
lexicons,0
liabilities,0
liability,1
liable,0
liaise,1
liaised,2
liaises,3
liaising,1
liaison,1
liaisons,2
liar,3
liars,2
libation,1
libations,1
libel,4
libelled,3
libeller,2
libelling,1
libellous,2
libels,2
liberal,2
liberalisation,0
liberalise,0
liberalised,0
liberalising,0
liberalism,1
liberality,0
liberalization,1
liberalize,1
liberalized,1
liberalizing,1
liberally,1
liberals,1
liberate,0
liberated,1
liberates,0
liberating,0
liberation,0
liberationists,0
liberator,1
liberators,0
libero,3
libertarian,0
libertarianism,0
libertarians,0
liberties,0
libertine,0
libertines,0
liberty,2
libidinous,1
libido,4
librarian,1
librarians,1
librarianship,0
libraries,0
library,2
libretti,1
librettist,0
librettists,1
libretto,1
librettos,0
lice,3
licence,0
licences,1
license,0
licensed,1
licensee,1
licensees,1
licenses,1
licensing,0
licentiate,1
licentious,0
licentiousness,0
lichee,3
lichen,5
lichened,4
lichens,3
lick,4
licked,5
lickerish,2
licking,3
licks,3
licorice,3
lid,8
lidded,2
lido,3
lids,8
lie,3
lied,1
lieder,1
lien,4
liens,1
lies,2
lieu,4
lieutenancy,0
lieutenant,0
lieutenants,0
life,4
lifebelt,3
lifeblood,2
lifeboat,3
lifeboatmen,1
lifeboats,1
lifeforms,1
lifeguard,1
lifeguards,0
lifeless,0
lifelessly,1
lifelessness,0
lifelike,0
lifeline,1
lifelines,0
lifelong,2
lifesaving,1
lifespan,2
lifespans,0
lifestyle,0
lifestyles,1
lifetaking,0
lifetime,0
lifetimes,0
lift,6
lifted,2
lifter,2
lifters,2
lifting,1
lifts,5
ligament,1
ligaments,0
ligand,3
ligands,2
ligature,1
ligatured,1
ligatures,0
ligaturing,2
light,5
lighted,2
lighten,3
lightened,1
lightening,0
lightens,1
lighter,1
lighters,0
lightest,0
lighthouse,1
lighthouses,0
lighting,2
lightless,1
lightly,2
lightness,0
lightning,1
lights,4
lightship,2
lightweight,0
lightweights,0
lignite,2
likable,1
like,5
likeability,0
likeable,0
liked,3
likelier,2
likeliest,0
likelihood,0
likely,3
liken,3
likened,1
likeness,1
likenesses,0
likening,1
likens,1
likes,1
likewise,1
liking,3
likings,1
lilac,2
lilacs,1
lilies,2
lilliputian,1
lilt,4
lilting,1
lily,5
limb,5
limber,5
limbering,1
limbless,1
limbo,4
limbs,4
lime,6
limekiln,2
limelight,0
limerick,1
limericks,0
limes,2
limestone,0
limestones,1
liminal,2
liming,4
limit,6
limitation,1
limitations,1
limited,2
limiter,1
limiters,2
limiting,3
limitless,1
limits,4
limousine,1
limousines,0
limp,6
limped,4
limpet,4
limpets,2
limpid,5
limping,2
limply,3
limps,5
linchpin,3
linden,2
line,7
lineage,0
lineages,1
lineally,1
lineaments,0
linear,1
linearised,0
linearity,0
linearized,1
linearly,0
lined,4
linefeed,0
linen,3
linens,1
liner,3
liners,5
lines,3
linesman,1
linesmen,1
linger,4
lingered,3
lingerie,1
lingering,1
lingeringly,0
lingers,3
lingual,2
linguist,1
linguistic,2
linguistically,0
linguistics,1
linguists,1
liniment,2
liniments,1
lining,5
linings,1
link,5
linkable,1
linkage,2
linkages,1
linked,4
linker,4
linkers,3
linking,2
links,4
linnet,5
linnets,1
lino,4
linoleum,2
linseed,0
lint,7
lintel,3
lintels,1
lion,3
lioness,3
lionesses,1
lionise,1
lionised,0
lionize,2
lionized,3
lions,2
lip,7
lipase,1
lipid,6
lipids,3
lipped,4
lips,5
lipstick,3
lipsticks,2
liquefaction,0
liquefied,3
liquefy,3
liqueur,1
liqueurs,1
liquid,6
liquidate,0
liquidated,1
liquidating,1
liquidation,1
liquidations,0
liquidator,1
liquidators,1
liquidise,2
liquidised,0
liquidiser,0
liquidising,2
liquidity,1
liquidizer,1
liquids,3
liquor,3
liquorice,1
liquorish,2
liquors,2
lira,5
lire,5
lisp,5
lisped,5
lisping,3
lisps,3
lissom,1
lissome,1
lissomeness,0
lissomness,0
list,6
listed,3
listen,3
listened,2
listener,2
listeners,1
listening,0
listens,2
listeria,0
listing,2
listings,1
listless,2
listlessly,1
listlessness,0
lists,4
lit,7
litanies,0
litany,3
literacy,1
literal,3
literalism,0
literalistic,0
literally,2
literals,2
literary,1
literate,0
literati,1
literature,0
literatures,0
lithe,2
lithely,3
lithium,2
lithograph,2
lithographic,0
lithographs,1
lithography,2
lithological,1
lithologies,0
lithology,3
lithosphere,0
litigant,1
litigants,1
litigate,0
litigating,1
litigation,1
litigious,1
litigiousness,0
litmus,4
litotes,2
litre,3
litres,1
litter,5
littered,2
littering,0
litters,4
little,1
littleness,0
littler,0
littlest,0
littoral,2
liturgical,2
liturgies,0
liturgy,2
live,8
lived,5
livelier,3
liveliest,1
livelihood,1
livelihoods,0
liveliness,0
lively,4
liven,4
livened,2
livening,2
livens,2
liver,4
liveried,2
liveries,2
livers,5
liverworts,0
livery,4
lives,4
livestock,0
livid,4
living,5
livings,2
lizard,4
lizards,3
llama,2
llamas,1
load,2
loadable,0
loaded,0
loader,1
loaders,0
loading,3
loadings,2
loads,1
loaf,3
loafer,1
loafers,1
loafing,4
loam,4
loams,2
loamy,4
loan,5
loanable,1
loaned,2
loaning,1
loans,3
loanword,2
loanwords,2
loath,3
loathe,0
loathed,1
loathes,2
loathing,5
loathsome,1
loathsomely,0
loathsomeness,1
loaves,2
lob,6
lobbed,3
lobbied,2
lobbies,3
lobbing,3
lobby,3
lobbying,3
lobbyist,2
lobbyists,1
lobe,4
lobed,3
lobelia,0
lobes,6
lobotomies,1
lobotomised,1
lobotomising,1
lobotomist,2
lobotomized,2
lobotomy,3
lobs,6
lobster,2
lobsters,0
local,2
locale,0
locales,2
localisation,0
localisations,0
localise,0
localised,0
localises,0
localising,1
localities,0
locality,3
localization,1
localize,1
localized,1
localizes,0
localizing,2
locally,3
locals,1
locatable,0
locate,0
located,1
locates,2
locating,1
location,1
locational,1
locations,1
locative,0
locator,4
locators,2
loch,4
lochs,3
loci,5
lock,6
lockable,0
locked,4
locker,4
lockers,3
locket,3
locking,4
lockout,3
locks,4
locksmith,3
locomotion,1
locomotive,1
locomotives,1
locus,5
locust,3
locusts,3
lode,4
lodestar,0
lodestone,1
lodge,2
lodged,3
lodgement,1
lodger,2
lodgers,2
lodges,3
lodging,2
lodgings,1
loft,3
loftier,3
loftiest,0
loftily,4
loftiness,3
lofts,2
lofty,4
log,11
loganberries,0
loganberry,2
logarithm,2
logarithmic,1
logarithmically,0
logarithms,1
logbook,3
logbooks,3
logged,2
logger,3
loggerheads,0
loggers,2
logging,6
logic,6
logical,1
logicality,1
logically,1
logician,1
logicians,1
logistic,1
logistical,1
logistically,0
logistics,2
logjam,2
logo,3
logos,3
logs,9
loin,5
loincloth,1
loins,4
loiter,2
loitered,1
loiterers,0
loitering,1
loiters,1
loll,3
lolled,2
lolling,3
lollipop,2
lollipops,3
lolly,3
lone,7
lonelier,2
loneliest,0
loneliness,0
lonely,2
loner,7
loners,7
lonesome,2
lonesomeness,1
long,5
longboat,2
longbow,4
longed,2
longer,3
longest,3
longevity,1
longhand,3
longhouse,3
longhouses,1
longing,2
longingly,2
longings,2
longish,1
longitude,1
longitudes,1
longitudinal,0
longitudinally,0
longs,4
longsword,3
longueurs,0
loofah,3
loofahs,2
look,4
lookalike,2
lookalikes,1
looked,1
looking,2
lookout,3
lookouts,3
looks,2
loom,5
loomed,2
looming,3
looms,3
loon,6
loop,7
looped,3
loophole,3
loopholes,1
looping,4
loops,4
loose,2
loosed,4
loosely,0
loosen,2
loosened,3
looseness,0
loosening,1
loosens,1
looser,3
looses,3
loosest,0
loosing,5
loot,7
looted,5
looter,4
looters,6
looting,6
loots,5
lop,7
lope,5
loped,4
lopes,5
loping,6
lopped,5
lopper,5
loppers,4
lopping,5
lopsided,1
lopsidedly,0
loquacious,2
loquacity,2
lord,6
lording,5
lordly,5
lords,5
lordship,3
lordships,3
lore,5
lorries,1
lorry,5
lorryload,2
lorryloads,2
losable,0
lose,6
loser,2
losers,1
loses,2
losing,3
loss,3
losses,4
lost,5
lot,6
loth,3
lotion,3
lotions,2
lots,5
lotteries,0
lottery,4
lotto,3
lotus,2
louche,1
loud,7
louder,2
loudest,2
loudhailer,1
loudhailers,0
loudly,4
loudness,1
loudspeaker,0
loudspeakers,1
lounge,2
lounged,3
lounger,2
loungers,0
lounges,4
lounging,1
louse,3
lousily,2
lousy,5
lout,4
loutish,3
loutishness,1
louts,3
louver,6
louvers,5
louvre,3
louvred,1
louvres,0
lovable,1
love,7
loveable,1
lovebirds,0
loved,5
loveless,1
lovelier,3
lovelies,2
loveliest,1
loveliness,0
lovelorn,2
lovely,4
lovemaking,1
lover,7
lovers,4
loves,7
lovesick,3
lovestruck,1
loving,6
lovingly,2
low,5
lower,6
lowered,2
lowering,2
lowers,3
lowest,2
lowing,6
lowish,2
lowland,3
lowlanders,1
lowlands,4
lowliest,3
lowly,3
lowness,4
lows,6
loyal,3
loyalist,2
loyalists,1
loyally,3
loyalties,0
loyalty,3
lozenge,1
lozenges,2
lubbers,3
lubricant,1
lubricants,1
lubricate,0
lubricated,1
lubricates,0
lubricating,1
lubrication,1
lubricious,2
lucid,4
lucidity,2
lucidly,3
luck,5
luckier,3
luckiest,1
luckily,3
luckless,2
lucky,6
lucrative,1
lucre,4
ludicrous,2
ludicrously,1
ludicrousness,0
ludo,5
lug,9
luggage,2
lugged,8
lugging,5
lugs,7
lugubrious,2
lugubriously,2
lukewarm,0
lull,5
lullabies,0
lullaby,4
lulled,10
lulling,6
lulls,4
lumbago,2
lumbar,2
lumber,5
lumbered,3
lumbering,3
lumberjack,3
lumberjacks,1
lumbers,3
lumen,4
luminal,2
luminance,1
luminaries,0
luminary,1
luminescence,0
luminescent,0
luminosities,0
luminosity,2
luminous,2
luminously,2
lump,7
lumped,7
lumpen,4
lumpier,4
lumpiest,2
lumpiness,3
lumping,8
lumps,6
lumpy,8
lunacies,1
lunacy,3
lunar,2
lunatic,2
lunatics,2
lunch,7
lunched,3
luncheon,2
luncheons,0
lunches,3
lunching,2
lunchpack,3
lunchtime,2
lunchtimes,2
lune,11
lung,6
lunge,4
lunged,5
lunges,3
lungfish,2
lungful,4
lungfuls,4
lunging,3
lungs,4
lupin,6
lupins,3
lurch,7
lurched,3
lurchers,1
lurches,1
lurching,3
lure,4
lured,5
lures,3
lurex,3
lurid,5
luridly,4
luring,6
lurk,6
lurked,4
lurker,5
lurkers,2
lurking,6
lurks,5
luscious,2
lusciously,2
lush,5
lusher,7
lushness,2
lust,5
lusted,7
lustful,5
lustfully,4
lustier,2
lustiest,1
lustily,2
lusting,5
lustre,1
lustreless,0
lustrous,3
lusts,4
lusty,5
lute,6
lutes,4
lux,13
luxuriance,0
luxuriant,2
luxuriantly,1
luxuriate,0
luxuriating,2
luxuries,2
luxurious,3
luxuriously,2
luxury,5
lychee,1
lychees,1
lye,6
lying,4
lymph,6
lymphatic,1
lymphocyte,2
lymphocytes,3
lymphocytic,2
lymphoid,2
lymphoma,2
lymphomas,2
lynch,7
lynched,4
lynches,4
lynching,3
lynchpin,3
lynx,7
lynxes,4
lyre,5
lyres,6
lyric,5
lyrical,2
lyrically,1
lyricism,3
lyricist,2
lyricists,1
lyrics,4
lysine,2
macabre,1
macaque,2
macaques,1
macaroni,1
macaroon,2
macaroons,2
macaw,4
macaws,1
mace,2
maces,4
machete,0
machetes,2
machination,1
machinations,0
machine,3
machined,3
machinery,1
machines,0
machining,1
machinist,1
machinists,1
machismo,2
macho,5
macintosh,1
macintoshes,0
